id,order_id,user_id,product_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
93888,64693,51426,13706,Complete,2024-04-09 14:24:45.356503 UTC,2024-04-12 08:08:32.356503 UTC,2024-04-16 21:23:32.356503 UTC,,4.5799999237060556
7026,4837,3916,28892,Shipped,2024-04-08 20:50:26.000000 UTC,2024-04-11 00:04:00.000000 UTC,,,4.630000114440918
65971,45521,36117,15692,Complete,2024-04-13 01:13:00.600521 UTC,2024-04-12 20:41:10.600521 UTC,2024-04-17 18:53:10.600521 UTC,,4.7300000190734863
35676,24617,19542,24824,Shipped,2024-04-06 03:19:52.000000 UTC,2024-04-09 01:23:00.000000 UTC,,,4.8899998664855957
118037,81387,64744,13791,Complete,2024-04-03 08:33:22.000000 UTC,2024-04-05 12:43:00.000000 UTC,2024-04-06 12:05:00.000000 UTC,,4.9499998092651367
86829,59810,47607,28711,Shipped,2024-04-16 14:39:03.930577 UTC,2024-04-14 02:30:02.930577 UTC,,,4.9499998092651367
159147,109619,86978,15569,Shipped,2024-04-03 07:55:58.000000 UTC,2024-04-03 12:01:00.000000 UTC,,,4.9499998092651367
109667,75560,60099,15830,Cancelled,2024-04-11 03:11:54.078646 UTC,,,,4.9899997711181641
38546,26640,21117,12613,Complete,2024-04-01 11:29:55.000000 UTC,2024-04-04 07:20:00.000000 UTC,2024-04-09 02:45:00.000000 UTC,,4.9899997711181641
69163,47696,37898,13937,Complete,2024-04-05 14:14:26.000000 UTC,2024-04-07 02:39:00.000000 UTC,2024-04-10 12:07:00.000000 UTC,,4.9899997711181641
178078,122651,97411,11201,Processing,2024-04-10 07:40:08.214603 UTC,,,,4.9899997711181641
48941,33799,26848,13656,Returned,2024-04-12 01:17:02.705038 UTC,2024-04-14 04:18:26.705038 UTC,2024-04-16 00:27:26.705038 UTC,2024-04-18 11:34:26.705038 UTC,4.9899997711181641
90206,62134,49492,5876,Shipped,2024-04-11 09:39:01.705089 UTC,2024-04-12 04:11:46.705089 UTC,,,4.9899997711181641
118433,81644,64942,11201,Shipped,2024-04-02 03:10:36.000000 UTC,2024-04-03 08:45:00.000000 UTC,,,4.9899997711181641
129389,89207,70976,24836,Shipped,2024-04-09 12:06:37.034296 UTC,2024-04-10 13:55:20.034296 UTC,,,4.9899997711181641
70938,48905,38855,9002,Complete,2024-04-06 05:14:16.000000 UTC,2024-04-06 12:36:00.000000 UTC,2024-04-07 20:14:00.000000 UTC,,5.0
17459,12033,9575,13972,Complete,2024-04-07 00:41:18.000000 UTC,2024-04-07 04:19:00.000000 UTC,2024-04-10 18:42:00.000000 UTC,,5.0900001525878906
120677,83185,66187,13678,Shipped,2024-04-08 15:32:45.000000 UTC,2024-04-06 19:32:00.000000 UTC,,,5.4899997711181641
136991,94398,75038,14216,Shipped,2024-04-12 01:16:00.000000 UTC,2024-04-11 01:27:00.000000 UTC,,,5.4899997711181641
48166,33231,26374,6250,Cancelled,2024-04-12 09:03:46.337508 UTC,,,,5.5
167621,115438,91608,9085,Processing,2024-04-09 06:34:12.674261 UTC,,,,5.5
128217,88414,70352,12559,Cancelled,2024-04-08 13:34:45.449093 UTC,,,,5.5999999046325684
137518,94764,75354,28613,Complete,2024-04-08 03:16:42.374427 UTC,2024-04-10 13:45:04.374427 UTC,2024-04-15 04:41:04.374427 UTC,,5.630000114440918
162634,112026,88934,14246,Complete,2024-04-12 11:14:42.420953 UTC,2024-04-14 08:05:24.420953 UTC,2024-04-16 07:48:24.420953 UTC,,5.690000057220459
100789,69474,55239,11213,Cancelled,2024-04-05 08:55:40.000000 UTC,,,,5.7600002288818359
51482,35535,28207,14037,Shipped,2024-04-10 22:36:41.056935 UTC,2024-04-13 03:54:00.056935 UTC,,,5.869999885559082
94152,64879,51566,5934,Complete,2024-04-10 02:51:05.724052 UTC,2024-04-10 04:25:35.724052 UTC,2024-04-13 02:44:35.724052 UTC,,5.9000000953674316
43813,30264,24036,5904,Processing,2024-04-08 01:28:19.000000 UTC,,,,5.9000000953674316
169121,116488,92477,6106,Shipped,2024-04-07 14:04:13.000000 UTC,2024-04-08 15:04:00.000000 UTC,,,5.9000000953674316
144728,99764,79300,12565,Shipped,2024-04-13 00:13:21.649460 UTC,2024-04-09 17:38:36.649460 UTC,,,5.929999828338623
38779,26803,21249,9149,Complete,2024-04-03 15:46:01.000000 UTC,2024-04-04 09:55:00.000000 UTC,2024-04-06 19:00:00.000000 UTC,,5.940000057220459
13427,9254,7400,25205,Cancelled,2024-04-11 12:37:56.000000 UTC,,,,5.9499998092651367
162233,111741,88700,25288,Cancelled,2024-04-12 10:05:19.941703 UTC,,,,5.9499998092651367
109888,75719,60229,25288,Processing,2024-04-03 01:21:34.000000 UTC,,,,5.9499998092651367
24884,17141,13671,15816,Shipped,2024-04-07 04:01:55.000000 UTC,2024-04-09 03:08:00.000000 UTC,,,5.9499998092651367
66742,46048,36535,24833,Shipped,2024-04-02 04:55:43.000000 UTC,2024-04-03 15:01:00.000000 UTC,,,5.9499998092651367
97807,67401,53584,25242,Shipped,2024-04-13 10:05:11.554856 UTC,2024-04-11 12:44:22.554856 UTC,,,5.9499998092651367
22179,15284,12225,14042,Complete,2024-04-09 12:26:08.000000 UTC,2024-04-12 04:37:00.000000 UTC,2024-04-12 09:39:00.000000 UTC,,5.9800000190734863
63219,43600,34657,28599,Cancelled,2024-04-04 01:58:40.000000 UTC,,,,5.9899997711181641
128103,88332,70292,6085,Cancelled,2024-04-11 08:48:44.065913 UTC,,,,5.9899997711181641
131092,90357,71894,9001,Complete,2024-04-07 00:47:34.000000 UTC,2024-04-03 22:43:00.000000 UTC,2024-04-04 21:12:00.000000 UTC,,5.9899997711181641
82981,57154,45468,14086,Processing,2024-04-13 04:56:13.236450 UTC,,,,5.9899997711181641
20246,13975,11146,15864,Returned,2024-04-04 23:08:24.000000 UTC,2024-04-05 09:13:00.000000 UTC,2024-04-06 11:49:00.000000 UTC,2024-04-07 06:53:00.000000 UTC,5.9899997711181641
76279,52587,41822,24963,Returned,2024-04-05 12:22:21.000000 UTC,2024-04-07 18:23:00.000000 UTC,2024-04-10 14:37:00.000000 UTC,2024-04-10 19:20:00.000000 UTC,5.9899997711181641
22007,15163,12134,6085,Shipped,2024-04-09 12:49:38.698187 UTC,2024-04-12 13:57:28.698187 UTC,,,5.9899997711181641
40470,27969,22173,9392,Shipped,2024-04-06 12:45:40.000000 UTC,2024-04-06 11:12:00.000000 UTC,,,5.9899997711181641
83601,57573,45817,28815,Shipped,2024-04-07 15:14:33.000000 UTC,2024-04-07 22:30:00.000000 UTC,,,5.9899997711181641
94544,65141,51800,9001,Shipped,2024-04-10 04:35:54.000000 UTC,2024-04-10 14:38:00.000000 UTC,,,5.9899997711181641
163583,112653,89418,17043,Shipped,2024-04-10 01:52:31.000000 UTC,2024-04-07 16:44:00.000000 UTC,,,5.9899997711181641
122906,84730,67437,11029,Cancelled,2024-04-10 11:24:58.000000 UTC,,,,6.0
64309,44355,35229,12533,Shipped,2024-04-10 07:23:16.309214 UTC,2024-04-10 23:07:49.309214 UTC,,,6.0
94436,65064,51725,15260,Shipped,2024-04-10 06:02:05.402765 UTC,2024-04-11 18:02:39.402765 UTC,,,6.0
159453,109831,87131,9414,Shipped,2024-04-13 07:45:07.939134 UTC,2024-04-13 15:47:41.939134 UTC,,,6.0
114932,79239,63024,28302,Shipped,2024-04-12 12:18:34.000000 UTC,2024-04-10 10:11:00.000000 UTC,,,6.070000171661377
58048,40077,31830,28670,Returned,2024-04-06 11:34:13.000000 UTC,2024-04-08 20:32:00.000000 UTC,2024-04-11 18:44:00.000000 UTC,2024-04-12 08:36:00.000000 UTC,6.179999828338623
31374,21674,17214,15674,Shipped,2024-04-08 16:55:21.185475 UTC,2024-04-11 12:15:35.185475 UTC,,,6.25
156086,107488,85291,15639,Returned,2024-04-09 02:25:00.000000 UTC,2024-04-11 16:03:00.000000 UTC,2024-04-15 05:21:00.000000 UTC,2024-04-16 22:47:00.000000 UTC,6.3899998664855957
91793,63228,50335,13733,Returned,2024-04-11 08:11:35.519408 UTC,2024-04-09 19:45:06.519408 UTC,2024-04-11 08:05:06.519408 UTC,2024-04-14 00:26:06.519408 UTC,6.4099998474121085
23886,16466,13143,5745,Cancelled,2024-04-11 04:29:06.353395 UTC,,,,6.4499998092651367
174398,120129,95390,9219,Shipped,2024-04-02 00:42:46.000000 UTC,2024-04-03 06:37:00.000000 UTC,,,6.4899997711181641
129762,89457,71179,18229,Cancelled,2024-04-01 13:34:51.000000 UTC,,,,6.5
91620,63126,50257,28790,Complete,2024-04-08 00:52:29.648342 UTC,2024-04-09 17:48:04.648342 UTC,2024-04-14 17:13:04.648342 UTC,,6.5
179688,123754,98296,5804,Returned,2024-04-07 01:42:51.000000 UTC,2024-04-06 01:33:00.000000 UTC,2024-04-06 09:23:00.000000 UTC,2024-04-08 08:01:00.000000 UTC,6.6399998664855957
146989,101322,80542,8960,Complete,2024-04-14 07:00:50.634325 UTC,2024-04-10 17:52:05.634325 UTC,2024-04-15 01:40:05.634325 UTC,,6.6500000953674316
78175,53876,42843,25029,Complete,2024-04-10 09:29:25.140036 UTC,2024-04-12 18:17:09.140036 UTC,2024-04-16 15:44:09.140036 UTC,,6.7399997711181641
9297,6409,5133,28595,Shipped,2024-04-08 02:11:43.000000 UTC,2024-04-06 08:40:00.000000 UTC,,,6.75
85167,58670,46695,28595,Shipped,2024-04-04 23:34:56.000000 UTC,2024-04-06 15:28:00.000000 UTC,,,6.75
16501,11368,9076,15598,Cancelled,2024-04-09 07:42:56.000000 UTC,,,,6.7899999618530273
106520,73412,58404,28418,Complete,2024-04-14 19:01:33.045641 UTC,2024-04-13 02:56:15.045641 UTC,2024-04-16 21:41:15.045641 UTC,,6.8499999046325684
6339,4373,3514,369,Processing,2024-04-05 08:22:47.000000 UTC,,,,6.8499999046325684
114139,78689,62573,369,Processing,2024-04-09 03:05:01.000000 UTC,,,,6.8499999046325684
3181,2193,1764,6148,Shipped,2024-04-11 13:40:20.526081 UTC,2024-04-12 00:17:20.526081 UTC,,,6.9099998474121085
22639,15604,12477,15367,Complete,2024-04-07 12:23:10.795113 UTC,2024-04-08 01:59:36.795113 UTC,2024-04-11 11:01:36.795113 UTC,,6.9200000762939444
168726,116202,92239,5849,Cancelled,2024-04-11 09:04:42.000000 UTC,,,,6.940000057220459
121211,83554,66476,12445,Complete,2024-04-06 12:56:01.000000 UTC,2024-04-09 10:57:00.000000 UTC,2024-04-11 08:08:00.000000 UTC,,6.9499998092651367
23267,16035,12815,15836,Shipped,2024-04-02 05:59:40.000000 UTC,2024-04-03 15:43:00.000000 UTC,,,6.9499998092651367
109710,75590,60127,15600,Shipped,2024-04-01 04:20:55.000000 UTC,2024-04-02 07:30:00.000000 UTC,,,6.9499998092651367
119794,82567,65690,15836,Shipped,2024-04-09 07:02:21.343374 UTC,2024-04-08 06:47:06.343374 UTC,,,6.9499998092651367
7715,5325,4317,15232,Shipped,2024-04-10 11:54:57.917920 UTC,2024-04-13 00:06:20.917920 UTC,,,6.96999979019165
51484,35536,28207,13604,Shipped,2024-04-11 00:37:46.056935 UTC,2024-04-13 03:08:00.056935 UTC,,,6.96999979019165
43700,30180,23972,14676,Processing,2024-04-09 05:28:47.312750 UTC,,,,6.9800000190734863
3352,2316,1856,6446,Shipped,2024-04-07 00:49:02.000000 UTC,2024-04-09 03:20:00.000000 UTC,,,6.9800000190734863
149813,103229,82019,6446,Shipped,2024-04-08 09:43:45.000000 UTC,2024-04-11 09:12:00.000000 UTC,,,6.9800000190734863
87188,60055,47798,5991,Cancelled,2024-04-09 14:35:53.497954 UTC,,,,6.9899997711181641
136088,93786,74561,5991,Cancelled,2024-04-02 01:20:00.000000 UTC,,,,6.9899997711181641
145440,100231,79658,28780,Cancelled,2024-04-14 20:45:59.000000 UTC,,,,6.9899997711181641
53855,37141,29464,28896,Complete,2024-04-08 10:22:58.000000 UTC,2024-04-08 12:49:00.000000 UTC,2024-04-11 09:54:00.000000 UTC,,6.9899997711181641
93391,64353,51163,28983,Complete,2024-04-14 12:23:16.077439 UTC,2024-04-12 04:55:26.077439 UTC,2024-04-16 01:36:26.077439 UTC,,6.9899997711181641
96122,66225,52656,5847,Complete,2024-04-13 08:45:10.000000 UTC,2024-04-12 01:39:00.000000 UTC,2024-04-12 08:43:00.000000 UTC,,6.9899997711181641
123772,85340,67924,9227,Complete,2024-04-10 18:43:35.586586 UTC,2024-04-10 19:32:58.586586 UTC,2024-04-14 22:42:58.586586 UTC,,6.9899997711181641
131288,90498,72011,8876,Complete,2024-04-09 17:35:26.603585 UTC,2024-04-10 02:28:44.603585 UTC,2024-04-11 17:52:44.603585 UTC,,6.9899997711181641
168160,115805,91899,6088,Returned,2024-04-01 05:16:03.000000 UTC,2024-04-01 21:28:00.000000 UTC,2024-04-02 03:24:00.000000 UTC,2024-04-03 10:45:00.000000 UTC,6.9899997711181641
180933,124616,98981,9498,Returned,2024-04-12 14:20:48.030786 UTC,2024-04-10 21:28:29.030786 UTC,2024-04-15 20:52:29.030786 UTC,2024-04-18 10:31:29.030786 UTC,6.9899997711181641
88905,61241,48742,24713,Shipped,2024-04-10 17:56:03.309870 UTC,2024-04-10 22:39:29.309870 UTC,,,6.9899997711181641
132637,91429,72729,28896,Shipped,2024-04-06 05:30:09.000000 UTC,2024-04-07 10:29:00.000000 UTC,,,6.9899997711181641
161219,111052,88142,25122,Shipped,2024-04-02 09:51:02.000000 UTC,2024-04-04 02:48:00.000000 UTC,,,6.9899997711181641
175599,120935,96059,15330,Shipped,2024-04-03 13:04:29.000000 UTC,2024-04-05 10:30:00.000000 UTC,,,6.9899997711181641
100993,69608,55357,11000,Complete,2024-04-08 02:01:37.000000 UTC,2024-04-09 00:54:00.000000 UTC,2024-04-12 05:46:00.000000 UTC,,7.0
162637,112026,88934,12690,Complete,2024-04-11 12:01:21.420953 UTC,2024-04-14 08:05:24.420953 UTC,2024-04-16 07:48:24.420953 UTC,,7.0
6222,4300,3461,12554,Processing,2024-04-11 06:05:57.554542 UTC,,,,7.0
110233,75948,60402,11000,Processing,2024-04-13 08:26:04.237055 UTC,,,,7.0
133863,92249,73352,25558,Processing,2024-04-08 12:18:19.000000 UTC,,,,7.0
153478,105727,83987,25558,Processing,2024-04-10 03:20:09.340838 UTC,,,,7.0
32823,22683,18024,11834,Shipped,2024-04-10 09:30:50.000000 UTC,2024-04-11 06:00:00.000000 UTC,,,7.0
182424,125647,99849,6791,Shipped,2024-04-03 08:20:43.000000 UTC,2024-04-02 11:57:00.000000 UTC,,,7.0100002288818359
59176,40845,32447,15958,Processing,2024-04-04 13:59:40.000000 UTC,,,,7.0199999809265137
15434,10640,8487,346,Shipped,2024-04-08 15:32:01.730464 UTC,2024-04-09 13:51:02.730464 UTC,,,7.0900001525878906
131949,90949,72370,6977,Processing,2024-04-14 00:25:28.000000 UTC,,,,7.1100001335144043
138062,95150,75655,10298,Processing,2024-04-12 17:57:37.481057 UTC,,,,7.1599998474121085
17411,12002,9556,10298,Shipped,2024-04-14 01:43:59.030850 UTC,2024-04-12 11:03:28.030850 UTC,,,7.1599998474121085
22712,15654,12519,14336,Complete,2024-04-09 08:02:51.000000 UTC,2024-04-10 15:00:00.000000 UTC,2024-04-10 17:27:00.000000 UTC,,7.179999828338623
14032,9655,7722,28391,Shipped,2024-04-09 00:22:03.624890 UTC,2024-04-11 20:25:44.624890 UTC,,,7.2899999618530273
178584,123010,97701,387,Complete,2024-04-08 16:57:35.960445 UTC,2024-04-10 15:37:58.960445 UTC,2024-04-14 00:01:58.960445 UTC,,7.320000171661377
107114,73815,58741,15030,Complete,2024-04-14 03:37:13.000000 UTC,2024-04-12 11:43:00.000000 UTC,2024-04-15 17:36:00.000000 UTC,,7.4600000381469727
119331,82235,65429,9058,Cancelled,2024-04-08 03:38:00.000000 UTC,,,,7.5
66731,46043,36532,9505,Processing,2024-04-05 04:01:17.000000 UTC,,,,7.5
16759,11551,9216,9505,Shipped,2024-04-13 04:32:55.054949 UTC,2024-04-13 18:30:20.054949 UTC,,,7.5
182401,125632,99836,17004,Processing,2024-04-02 16:05:51.000000 UTC,,,,7.559999942779541
125594,86605,68937,5972,Returned,2024-04-06 07:43:14.000000 UTC,2024-04-08 06:50:00.000000 UTC,2024-04-13 06:18:00.000000 UTC,2024-04-14 00:29:00.000000 UTC,7.6100001335144034
181028,124686,99037,6130,Shipped,2024-04-08 18:25:29.000000 UTC,2024-04-09 17:57:00.000000 UTC,,,7.6100001335144034
59098,40797,32405,507,Processing,2024-04-11 05:12:52.393733 UTC,,,,7.7399997711181632
35866,24750,19651,8975,Complete,2024-04-10 14:52:03.020397 UTC,2024-04-12 18:46:34.020397 UTC,2024-04-13 20:05:34.020397 UTC,,7.75
86609,59667,47482,8975,Complete,2024-04-10 16:55:53.000000 UTC,2024-04-09 03:00:00.000000 UTC,2024-04-10 22:07:00.000000 UTC,,7.75
152798,105274,83624,13602,Processing,2024-04-14 11:22:13.801507 UTC,,,,7.8499999046325684
12638,8696,6947,6101,Complete,2024-04-04 15:36:36.000000 UTC,2024-04-07 11:39:00.000000 UTC,2024-04-08 09:54:00.000000 UTC,,7.9000000953674308
114331,78823,62678,5908,Processing,2024-03-31 20:19:02.000000 UTC,,,,7.9000000953674308
168464,116020,92083,6101,Returned,2024-04-10 05:13:43.926887 UTC,2024-04-10 20:04:38.926887 UTC,2024-04-14 15:12:38.926887 UTC,2024-04-16 12:58:38.926887 UTC,7.9000000953674308
176685,121693,96619,23214,Shipped,2024-04-10 13:20:13.350105 UTC,2024-04-11 18:31:32.350105 UTC,,,7.9000000953674308
104446,72006,57277,13930,Cancelled,2024-04-08 10:21:20.000000 UTC,,,,7.9099998474121085
114104,78663,62557,13930,Processing,2024-04-08 09:04:34.000000 UTC,,,,7.9099998474121085
116131,80089,63696,744,Processing,2024-04-09 02:00:57.627248 UTC,,,,7.9099998474121085
120360,82961,66008,13930,Returned,2024-04-13 02:36:06.000000 UTC,2024-04-09 18:50:00.000000 UTC,2024-04-10 04:43:00.000000 UTC,2024-04-10 10:27:00.000000 UTC,7.9099998474121085
140929,97127,77217,28656,Cancelled,2024-04-12 07:59:43.635305 UTC,,,,7.9499998092651358
19150,13211,10538,5737,Complete,2024-04-15 09:12:28.103904 UTC,2024-04-14 03:43:51.103904 UTC,2024-04-17 15:45:51.103904 UTC,,7.9499998092651358
22705,15649,12515,12569,Complete,2024-04-07 23:45:10.000000 UTC,2024-04-08 23:50:00.000000 UTC,2024-04-12 04:22:00.000000 UTC,,7.9499998092651358
166860,114925,91205,29046,Complete,2024-04-03 07:23:42.000000 UTC,2024-04-05 18:47:00.000000 UTC,2024-04-07 19:03:00.000000 UTC,,7.9499998092651358
130613,90030,71630,28608,Processing,2024-04-03 13:12:12.000000 UTC,,,,7.9499998092651358
3231,2231,1794,18648,Shipped,2024-04-04 00:50:27.000000 UTC,2024-04-03 13:03:00.000000 UTC,,,7.9499998092651358
110991,76484,60838,28770,Shipped,2024-04-10 15:57:25.414346 UTC,2024-04-10 13:29:12.414346 UTC,,,7.9499998092651358
60223,41560,33030,25179,Cancelled,2024-04-08 02:21:59.000000 UTC,,,,7.9600000381469727
74686,51480,40881,25179,Shipped,2024-04-10 15:45:54.517836 UTC,2024-04-12 11:22:08.517836 UTC,,,7.9600000381469727
110331,76017,60461,13612,Cancelled,2024-04-12 16:02:08.000000 UTC,,,,7.9800000190734863
68967,47553,37782,11596,Shipped,2024-04-08 00:34:41.000000 UTC,2024-04-06 11:36:00.000000 UTC,,,7.9800000190734863
15425,10633,8483,3303,Cancelled,2024-04-10 12:02:45.000000 UTC,,,,7.9899997711181632
99148,68316,54353,14074,Cancelled,2024-04-06 16:37:49.000000 UTC,,,,7.9899997711181632
136011,93733,74522,11420,Cancelled,2024-04-08 11:51:01.000000 UTC,,,,7.9899997711181632
65797,45407,36023,29032,Complete,2024-04-12 04:19:51.379150 UTC,2024-04-13 04:04:08.379150 UTC,2024-04-16 23:09:08.379150 UTC,,7.9899997711181632
100391,69199,55041,9247,Complete,2024-04-10 00:01:23.366884 UTC,2024-04-11 08:09:56.366884 UTC,2024-04-11 12:16:56.366884 UTC,,7.9899997711181632
100449,69242,55074,9247,Complete,2024-04-03 05:03:22.000000 UTC,2024-04-03 07:12:00.000000 UTC,2024-04-04 16:23:00.000000 UTC,,7.9899997711181632
103649,71447,56835,15465,Complete,2024-04-08 02:25:28.000000 UTC,2024-04-10 02:51:00.000000 UTC,2024-04-11 22:19:00.000000 UTC,,7.9899997711181632
23956,16513,13193,28309,Processing,2024-04-09 23:45:20.000000 UTC,,,,7.9899997711181632
27587,19034,15137,29000,Processing,2024-04-07 07:39:21.000000 UTC,,,,7.9899997711181632
41017,28351,22484,14229,Processing,2024-04-08 16:08:02.588121 UTC,,,,7.9899997711181632
51636,35647,28296,14229,Processing,2024-04-08 07:40:13.000000 UTC,,,,7.9899997711181632
66921,46174,36634,9363,Processing,2024-04-08 23:00:34.000000 UTC,,,,7.9899997711181632
121630,83853,66724,3841,Processing,2024-04-10 22:48:58.810497 UTC,,,,7.9899997711181632
28978,19994,15902,15835,Returned,2024-04-11 13:22:31.709030 UTC,2024-04-13 02:01:58.709030 UTC,2024-04-16 18:55:58.709030 UTC,2024-04-16 21:05:58.709030 UTC,7.9899997711181632
120097,82772,65854,16231,Returned,2024-04-10 08:55:45.000000 UTC,2024-04-11 09:28:00.000000 UTC,2024-04-13 21:15:00.000000 UTC,2024-04-16 12:52:00.000000 UTC,7.9899997711181632
153100,105489,83796,16231,Returned,2024-04-15 16:34:23.802255 UTC,2024-04-15 05:14:22.802255 UTC,2024-04-16 12:58:22.802255 UTC,2024-04-18 12:04:22.802255 UTC,7.9899997711181632
17410,12001,9556,13624,Shipped,2024-04-12 00:38:59.030850 UTC,2024-04-13 16:49:28.030850 UTC,,,7.9899997711181632
118607,81760,65030,9363,Shipped,2024-04-01 07:46:24.000000 UTC,2024-04-02 21:39:00.000000 UTC,,,7.9899997711181632
122617,84532,67262,13492,Shipped,2024-04-06 09:50:13.000000 UTC,2024-04-04 13:35:00.000000 UTC,,,7.9899997711181632
174440,120153,95410,16263,Shipped,2024-04-08 13:21:51.000000 UTC,2024-04-08 13:59:00.000000 UTC,,,7.9899997711181632
22062,15201,12162,25040,Cancelled,2024-04-11 00:27:46.000000 UTC,,,,8.0
178354,122850,97573,9423,Cancelled,2024-04-09 01:30:07.000000 UTC,,,,8.0
22968,15826,12654,18095,Complete,2024-04-07 11:16:18.000000 UTC,2024-04-05 04:17:00.000000 UTC,2024-04-05 12:11:00.000000 UTC,,8.0
48247,33290,26419,24790,Processing,2024-04-10 06:18:42.418032 UTC,,,,8.0
76141,52499,41742,24709,Processing,2024-04-12 11:06:38.753466 UTC,,,,8.0
96219,66292,52709,24878,Processing,2024-04-12 04:47:18.961925 UTC,,,,8.0
157681,108628,86168,12528,Processing,2024-04-08 04:35:09.000000 UTC,,,,8.0
100461,69251,55083,24707,Returned,2024-04-13 10:25:45.000000 UTC,2024-04-13 04:17:00.000000 UTC,2024-04-16 08:47:00.000000 UTC,2024-04-17 12:36:00.000000 UTC,8.0
110513,76163,60585,13768,Returned,2024-04-05 11:43:33.000000 UTC,2024-04-04 13:26:00.000000 UTC,2024-04-08 05:07:00.000000 UTC,2024-04-08 17:59:00.000000 UTC,8.0
121263,83593,66510,9092,Returned,2024-04-10 04:50:22.403225 UTC,2024-04-10 14:00:25.403225 UTC,2024-04-13 17:41:25.403225 UTC,2024-04-15 06:45:25.403225 UTC,8.0
